,Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
1553,Mercedes-Benz,2013,C63,Sedan,2013 Mercedes-Benz C63 AMG Edition 507,USED,Automatic,6.2,Rear,Premium,12.1,75875,White / -,"Rozelle, NSW",8,Sedan,4,5,99800
1554,Nissan,2017,X-Trail,SUV,2017 Nissan X-Trail TI (4X4),USED,Automatic,2.5,4WD,Unleaded,8.3,51942,Red / Black,"Sylvania, NSW",4,SUV,4,5,30988
1555,Mercedes-Benz,2012,C250,Coupe,2012 Mercedes-Benz C250 CDI BE,USED,Automatic,2.1,Rear,Diesel,5.1,142527,Black / Black,"Capalaba, QLD",4,Coupe,2,4,19990
1556,Subaru,2013,Liberty,Wagon,2013 Subaru Liberty 2.5I GT Premium,USED,Manual,2.5,AWD,Premium,9.8,120092,Black / -,"Brighton, SA",4,Wagon,4,5,22990
1557,Holden,2006,Crewman,Ute / Tray,2006 Holden Crewman S,USED,Manual,3.6,Rear,Unleaded,13.6,183484,White / Black,"Five Dock, NSW",6,Ute / Tray,4,5,11999
1558,Toyota,2017,Hilux,Ute / Tray,2017 Toyota Hilux SR5 (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,100524,Blue / -,"Liverpool, NSW",4,Ute / Tray,4,5,59950
1559,Mercedes-Benz,2012,GL500,SUV,2012 Mercedes-Benz GL500 Luxury,USED,Automatic,5.5,4WD,Premium,13.5,107169,Silver / -,"Concord, NSW",8,SUV,4,7,32900
1560,Toyota,2017,Landcruiser,SUV,2017 Toyota Landcruiser LC200 Altitude Special Edition,USED,Automatic,4.5,4WD,Diesel,9.5,250251,White / -,"Penrith, NSW",8,SUV,4,7,68950
1561,Suzuki,2009,Grand,SUV,2009 Suzuki Grand Vitara (4X4),USED,Automatic,2.4,4WD,Unleaded,9.9,152153,Red / -,"Brighton, SA",4,SUV,4,5,14990
1562,Kia,2022,Seltos,SUV,2022 Kia Seltos GT-Line (awd) (sunroof),USED,Automatic,1.6,AWD,Unleaded,7.4,6455,Grey / Black,"Liverpool, NSW",4,SUV,4,5,52888
1563,Holden,2015,Cruze,Sedan,2015 Holden Cruze Equipe,USED,Automatic,1.8,Front,Unleaded,7.4,94861,White / Grey,"Melrose Park, SA",4,Sedan,4,5,12990
1564,HSV,2012,Clubsport,Sedan,2012 HSV Clubsport R8,USED,Automatic,6.2,Rear,Premium,13.9,68528,Grey / Black,"Liverpool, NSW",8,Sedan,4,5,56888
1565,Mitsubishi,2017,Lancer,Sedan,2017 Mitsubishi Lancer GSR,USED,Manual,2.4,Front,Unleaded,8.9,109688,Black / -,"Campbelltown, NSW",4,Sedan,4,5,17950
1566,Renault,2019,Kangoo,Commercial,2019 Renault Kangoo Compact 1.2,USED,Automatic,1.2,Front,Premium,6.5,77192,White / Black,"Homebush, NSW",4,Commercial,3,2,25990
1567,Subaru,2018,Liberty,Sedan,2018 Subaru Liberty 2.5I,USED,Automatic,2.5,AWD,Unleaded,7.3,28444,Silver / Grey,"Morphett Vale, SA",4,Sedan,4,5,29990
1568,Toyota,2023,Yaris,SUV,2023 Toyota Yaris Cross GX,USED,Automatic,1.5,Front,Unleaded,5.4,20,Silver / Grey,"Castle Hill, NSW",3,SUV,4,5,36490
1569,Jeep,2007,Wrangler,SUV,2007 Jeep Wrangler Sport (4X4),USED,Automatic,2.8,4WD,Diesel,9.7,216296,Red / Black,"Minchinbury, NSW",4,SUV,2,4,24995
1570,Subaru,2015,WRX,Sedan,2015 Subaru WRX STI Premium,USED,Manual,2.5,AWD,Premium,10.4,87096,Blue / -,"Homebush, NSW",4,Sedan,4,5,48888
1571,Kia,2015,Cerato,Sedan,2015 Kia Cerato S,USED,Automatic,1.8,Front,Unleaded,7.1,121425,White / Black,"Cheltenham, VIC",4,Sedan,4,5,15790
1572,Toyota,2020,Hilux,Ute / Tray,2020 Toyota Hilux Rogue (4X4),USED,Automatic,2.8,4WD,Diesel,8.4,15395,Silver / Black,"Caringbah, NSW",4,Ute / Tray,4,5,66990
1573,Volkswagen,2021,Golf,Hatchback,2021 Volkswagen Golf 110TSI Life,USED,Automatic,1.4,Front,Premium,5.8,20377,Grey / Grey,"Mascot, NSW",4,Hatchback,5,5,39990
1574,Holden,2018,Trailblazer,SUV,2018 Holden Trailblazer LT (4X4),USED,Automatic,2.8,4WD,Diesel,8.6,46692,Grey / Grey,"Melrose Park, SA",4,SUV,4,7,35990
1575,Nissan,2019,X-Trail,SUV,2019 Nissan X-Trail TI (4WD),USED,Automatic,2.5,4WD,Unleaded,8.3,109382,Blue / -,"Alexandria, NSW",4,SUV,4,5,29990
1576,Mazda,2023,CX-9,Rockdale Mazda New,2023 Mazda CX-9 Azami (fwd),NEW,Automatic,2.5,Front,Unleaded,8.4,7,White / Walnut Brown Nappa Leather,"Arncliffe, NSW",4,SUV,4,7,73588
1577,Renault,2019,Koleos,SUV,2019 Renault Koleos ZEN X-Tronic (4X2),USED,Automatic,2.5,Front,Premium,8.1,68981,White / Grey,"Melrose Park, SA",4,SUV,4,5,26990
1578,Lexus,2017,ES300H,Sedan,2017 Lexus ES300H Sports Luxury Hybrid,USED,Automatic,2.5,Front,Hybrid,5.5,29978,Grey / Black,"Waterloo, NSW",4,Sedan,4,5,50900
1579,Suzuki,2005,Swift,Hatchback,2005 Suzuki Swift,USED,Automatic,1.5,Front,Unleaded,7.5,276359,Silver / Black,"Archerfield, QLD",4,Hatchback,5,5,5990
1580,Audi,2022,A1,Hatchback,2022 Audi A1 35 Tfsi,USED,Automatic,1.5,Front,Premium,5.8,11788,White / -,"Alexandria, NSW",4,Hatchback,5,5,43990
1581,Land,2017,Rover,SUV,2017 Land Rover Range Rover Vogue SE SDV8,USED,Automatic,4.4,AWD,Diesel,8.7,56727,Black / Black,"Carlton, NSW",8,SUV,4,5,118888
1582,Holden,2018,Trailblazer,SUV,2018 Holden Trailblazer LT (4X4),USED,Automatic,2.8,4WD,Diesel,8.6,90307,White / Grey,"Cheltenham, SA",4,SUV,4,7,31990
1583,Toyota,2014,Corolla,Sedan,2014 Toyota Corolla Ascent,USED,Automatic,1.8,Front,Unleaded,6.6,205298,White / -,"Minchinbury, NSW",4,Sedan,4,5,15990
1584,Mazda,2020,CX-8,SUV,2020 Mazda CX-8 Touring (fwd),USED,Automatic,2.5,Front,Unleaded,8.1,53372,White / -,"Liverpool, NSW",4,SUV,4,7,41449
1585,Mitsubishi,2020,Eclipse,SUV,2020 Mitsubishi Eclipse Cross ES (2WD),USED,Automatic,1.5,Front,Unleaded,7.3,33326,White / Black,"Homebush, NSW",4,SUV,4,5,29990
1586,Mercedes-Benz,2018,A200,Hatchback,2018 Mercedes-Benz A200,USED,Automatic,1.3,Front,Premium,5.7,7798,Silver / Artico Man-Made Leather / Dinamica Microfibre Upholstery Black,"Mornington, VIC",4,Hatchback,5,5,45990
1587,Nissan,2018,Navara,Ute / Tray,2018 Nissan Navara ST (4X2),USED,Automatic,2.3,Front,Diesel,6.8,101527,White / Grey,"Morphett Vale, SA",4,Ute / Tray,4,5,32990
1588,Mazda,2018,BT-50,Ute / Tray,2018 Mazda BT-50 XT (4X2) (5YR),USED,Manual,3.2,Rear,Diesel,8.9,82833,White / Grey,"Morphett Vale, SA",5,Ute / Tray,4,4,28990
1589,Kia,2021,Sportage,SUV,2021 Kia Sportage GT-Line (awd),USED,Automatic,1.6,AWD,Unleaded,7.2,20451,Grey / Black,"Artarmon, NSW",4,SUV,4,5,55888
1590,Jeep,2018,Grand,SUV,2018 Jeep Grand Cherokee Trackhawk (4X4),USED,Automatic,6.2,4WD,Premium,16.8,98901,Black / -,"Rozelle, NSW",8,SUV,4,5,99800
1591,Honda,2017,HR-V,SUV,2017 Honda HR-V VTI-S,USED,Automatic,1.8,Front,Unleaded,6.9,106571,White / Black,"Liverpool, NSW",4,SUV,4,5,20780
1592,Toyota,2018,Camry,Sedan,2018 Toyota Camry Ascent (hybrid),USED,Automatic,2.5,Front,Hybrid,4.2,60348,White / Grey,"Cheltenham, SA",4,Sedan,4,5,34990
1593,Audi,2019,RS5,Hatchback,2019 Audi RS5 2.9 Tfsi Tiptronic,USED,Automatic,2.9,AWD,Premium,8.9,12388,Blue / -,"Liverpool, NSW",6,Hatchback,5,4,121950
1594,MG,2021,MG3,Hatchback,2021 MG MG3 Auto Excite (with Navigation),USED,Automatic,1.5,Front,Premium,6.7,21678,Blue / Black,"Arncliffe, NSW",4,Hatchback,5,5,17990
1595,Toyota,2011,Hilux,Ute / Tray,2011 Toyota Hilux Workmate,USED,Automatic,2.7,Rear,Unleaded,11.6,216905,White / -,"Liverpool, NSW",4,Ute / Tray,4,5,23950
1596,Hyundai,2020,Santa,SUV,2020 Hyundai Santa FE Active Crdi (awd),USED,Automatic,2.2,AWD,Diesel,7.5,142582,Silver / Grey,"Morphett Vale, SA",4,SUV,4,7,31990
1597,Toyota,2018,Corolla,Hatchback,2018 Toyota Corolla Ascent,USED,Automatic,1.8,Front,Unleaded,6.1,77145,White / -,"South Hurstville, NSW",4,Hatchback,5,5,24990
1598,Toyota,2012,Landcruiser,Ute / Tray,2012 Toyota Landcruiser GXL (4X4),USED,Manual,4.5,4WD,Diesel,11.5,179999,Silver / -,"Roselands, NSW",8,Ute / Tray,2,2,86900
1599,Hyundai,2015,I30,Hatchback,2015 Hyundai I30 Elite 1.6 Crdi,USED,Automatic,1.6,Front,Diesel,5.6,119460,Blue / Black,"Bentleigh, VIC",4,Hatchback,5,5,17000
1600,Toyota,2017,C-HR,SUV,2017 Toyota C-HR (2WD),USED,Automatic,1.2,Front,Premium,5.5,104135,Green / Grey,"Cheltenham, SA",4,SUV,4,5,23980
1601,Toyota,2019,Camry,Sedan,2019 Toyota Camry Ascent Sport (hybrid),USED,Automatic,2.5,Front,Hybrid,4.2,16486,White / -,"Alexandria, NSW",4,Sedan,4,5,40990
1602,Audi,2022,Q3,Audi Alto Artarmon New Cars,2022 Audi Q3 35 Tfsi S Line,DEMO,Automatic,1.4,Front,Premium,7.3,5100,Grey / Black,"Artarmon, NSW",4,SUV,4,5,60888
1603,Mazda,2012,BT-50,Ute / Tray,2012 Mazda BT-50 XT (4X2),USED,Automatic,3.2,Rear,Diesel,8.9,308811,Silver / Black,"Minchinbury, NSW",5,Ute / Tray,4,5,20880
1604,Subaru,2018,Liberty,Sedan,2018 Subaru Liberty 2.5I Premium,USED,Automatic,2.5,AWD,Unleaded,7.3,62531,Grey / Grey,"Morphett Vale, SA",4,Sedan,4,5,30990
1605,Mitsubishi,2017,Outlander,SUV,2017 Mitsubishi Outlander LS 7 Seat (awd),USED,Automatic,2.3,AWD,Diesel,6.2,128155,Silver / Grey,"Morphett Vale, SA",4,SUV,4,7,25990
1606,Suzuki,2018,Swift,Hatchback,2018 Suzuki Swift GL Navigator,USED,Automatic,1.2,Front,Unleaded,4.8,39586,Blue / -,"Smithfield, NSW",4,Hatchback,5,5,19800
1607,Mazda,2017,6,Wagon,2017 Mazda 6 Sport,USED,Automatic,2.5,Front,Unleaded,6.6,131379,Grey / Black,"Carlton, NSW",4,Wagon,4,5,22888
1608,Mitsubishi,2018,Outlander,SUV,2018 Mitsubishi Outlander LS 7 Seat (awd),USED,Automatic,2.3,AWD,Diesel,6.2,101300,Grey / Grey,"Morphett Vale, SA",4,SUV,4,7,29980
1609,Mitsubishi,2018,Triton,Ute / Tray,2018 Mitsubishi Triton Exceed (4X4),USED,Automatic,2.4,4WD,Diesel,7.6,43958,White / Black,"Mcgraths Hill, NSW",4,Ute / Tray,4,5,43888
1610,Toyota,2018,Hilux,Ute / Tray,2018 Toyota Hilux Workmate,USED,Manual,2.4,Rear,Diesel,7.7,78734,White / -,"Townsville, QLD",4,Ute / Tray,2,2,32888
1611,Toyota,2021,Kluger,SUV,2021 Toyota Kluger Grande Hybrid AWD,USED,Automatic,2.5,AWD,Hybrid,5.6,51005,Blue / -,"Waitara, NSW",4,SUV,5,7,78888
1612,Ford,1996,Fairmont,Sedan,1996 Ford Fairmont Ghia,USED,Automatic,4.9,Rear,Unleaded,14.5,432939,White / Beige Leather,"Minchinbury, NSW",8,Sedan,4,5,7995
1613,Jeep,2022,Grand,SUV,2022 Jeep Grand Cherokee Summit Reserve (4X4),USED,Automatic,3.6,4WD,Premium,10.6,2700,White / -,"Narellan, NSW",6,SUV,4,7,128388
1614,Mercedes-Benz,2018,A180,Sedan,2018 Mercedes-Benz A180,USED,Automatic,1.3,Front,Unleaded,5.7,47292,Grey / -,"Liverpool, NSW",4,Sedan,4,5,45950
1615,McLaren,2019,540C,Coupe,2019 McLaren 540C,USED,Automatic,3.8,Rear,Premium,10.7,17321,Black / -,"Artarmon, NSW",8,Coupe,2,2,299900
1616,Toyota,2017,Camry,Sedan,2017 Toyota Camry Atara S Hybrid,USED,Automatic,2.5,Front,Hybrid,5.2,105244,White / Bc,"Mornington, VIC",4,Sedan,4,5,31990
1617,Toyota,2018,Hilux,Ute / Tray,2018 Toyota Hilux Workmate,USED,Automatic,2.7,Rear,Unleaded,10.9,118010,White / -,"Fairfield East, NSW",4,Ute / Tray,2,2,24880
1618,Hyundai,2011,Imax,Wagon,2011 Hyundai Imax,USED,Manual,2.5,Rear,Diesel,8.5,158076,Grey / -,"Penrith, NSW",4,Wagon,4,8,19950
1619,Audi,2022,Q3,Audi Alto Artarmon New Cars,2022 Audi Q3 35 Tfsi S Line,DEMO,Automatic,1.4,Front,Premium,7.3,5699,Blue / Black,"Artarmon, NSW",4,SUV,4,5,62888
1620,Toyota,2018,Tarago,Wagon,2018 Toyota Tarago GLI,USED,Automatic,2.4,Front,Unleaded,8.9,63162,White / -,"Belmore, NSW",4,Wagon,4,8,38490
1621,Toyota,2018,Corolla,Hatchback,2018 Toyota Corolla Ascent Sport,USED,Automatic,1.8,Front,Unleaded,6.1,34100,Black / -,"Five Dock, NSW",4,Hatchback,5,5,24999
1622,Holden,2018,Colorado,Ute / Tray,2018 Holden Colorado LS (4X4),USED,Automatic,2.8,4WD,Diesel,8.6,124583,White / -,"Bibra Lake, WA",4,Ute / Tray,4,5,33975
1623,Ram,2019,1500,Ute / Tray,2019 Ram 1500 Laramie (4X4) FD3.2,USED,Automatic,5.7,4WD,Unleaded,9.9,84921,Grey / Leather,"Granville, NSW",8,Ute / Tray,4,5,88990
1624,Hyundai,2016,Accent,Hatchback,2016 Hyundai Accent Active,USED,Automatic,1.4,Front,Unleaded,6.2,204969,White / -,"Minchinbury, NSW",4,Hatchback,5,5,12990
1625,Hyundai,2018,Kona,SUV,2018 Hyundai Kona Highlander (awd),USED,Automatic,1.6,AWD,Unleaded,6.7,53606,Grey / Leather,"Smeaton Grange, NSW",4,SUV,4,5,29490
1626,Peugeot,2015,308,Hatchback,2015 Peugeot 308 Allure,USED,Automatic,1.2,Front,Premium,5.1,162071,Grey / Black,"Minchinbury, NSW",3,Hatchback,5,5,13995
1627,Mitsubishi,2019,Outlander,SUV,2019 Mitsubishi Outlander LS 7 Seat (2WD),USED,Automatic,2.4,Front,Unleaded,6.8,105308,White / -,"Myaree, WA",4,SUV,4,7,28790
1628,Mini,2012,Coupe,Coupe,2012 Mini Coupe Cooper S,USED,Manual,1.6,Front,Premium,6.3,123022,Blue / -,"Laverton North, VIC",4,Coupe,2,2,22990
1629,Mazda,2020,3,Hatchback,2020 Mazda 3 G25 Astina,USED,Manual,2.5,Front,Unleaded,6.3,58627,White / -,"Alexandria, NSW",4,Hatchback,5,5,31990
1630,Toyota,2011,Yaris,Hatchback,2011 Toyota Yaris YR,USED,Manual,1.3,Front,Unleaded,5.7,114287,Blue / Black,"Granville, NSW",4,Hatchback,5,5,9950
1631,Audi,2020,A3,Sedan,2020 Audi A3 35 Tfsi (1.4 Tfsi),USED,Automatic,1.4,Front,Premium,4.9,73172,Grey / Black,"Zetland, NSW",4,Sedan,4,5,34880
1632,Nissan,2009,Navara,Ute / Tray,2009 Nissan Navara ST (4X4),USED,Manual,2.5,4WD,Diesel,9.8,312400,White / -,"Osborne Park, WA",4,Ute / Tray,4,5,12990
1633,Audi,2014,RS,SUV,2014 Audi RS Q3 2.5 Tfsi Quattro,USED,Automatic,2.5,AWD,Premium,8.8,70319,White / -,"Liverpool, NSW",5,SUV,4,5,45950
1634,Holden,2011,Commodore,Ute / Tray,2011 Holden Commodore SV6,USED,Manual,3.6,Rear,Unleaded,10.2,144125,Black / Black,"Homebush, NSW",6,Ute / Tray,2,2,18999
1635,Ford,2015,Ranger,Ute / Tray,2015 Ford Ranger XL 2.2 (4X4),USED,Automatic,2.2,4WD,Diesel,9.4,261037,White / -,"Campbelltown, NSW",4,Ute / Tray,4,5,27950
1636,Subaru,2022,WRX,Wagon,2022 Subaru WRX TS (awd),USED,Automatic,2.4,AWD,Premium,8.5,14975,White / Black,"Liverpool, NSW",4,Wagon,4,5,53990
1637,Toyota,2019,Hilux,Ute / Tray,2019 Toyota Hilux SR (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,102036,White / Black Fabric,"Bassendean, WA",4,Ute / Tray,4,5,48290
1638,Toyota,2014,Landcruiser,Ute / Tray,2014 Toyota Landcruiser Workmate (4X4),USED,Manual,4.5,4WD,Diesel,11.9,168888,White / -,"Roselands, NSW",8,Ute / Tray,4,5,64900
1639,Land,2016,Rover,SUV,2016 Land Rover Range Rover Vogue SE SDV8,USED,Automatic,4.4,AWD,Diesel,8.7,36974,Black / -,"Carlton, NSW",8,SUV,4,5,115888
1640,Toyota,2017,Hilux,Ute / Tray,2017 Toyota Hilux SR (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,107356,White / -,"Bibra Lake, WA",4,Ute / Tray,4,5,45975
1641,Mercedes-Benz,2011,E250,Sedan,2011 Mercedes-Benz E250 CDI Avantgarde,USED,Automatic,2.1,Rear,Diesel,5.9,140615,- / Black Leather,"Rydalmere, NSW",4,Sedan,4,5,21950
1642,Nissan,2020,Patrol,SUV,2020 Nissan Patrol TI (4X4),USED,Automatic,5.6,4WD,Premium,14.4,98450,White / -,"Cannington, WA",8,SUV,4,8,77850
1643,Nissan,2022,X-Trail,SUV,2022 Nissan X-Trail ST (4WD) 7 Seat,USED,Automatic,2.5,4WD,Unleaded,7.8,581,Black / -,"Alexandria, NSW",4,SUV,4,7,43990
1644,Hyundai,2016,I30,Hatchback,2016 Hyundai I30 Active,USED,Automatic,1.8,Front,Unleaded,7.3,45459,White / -,"Alexandria, NSW",4,Hatchback,5,5,20990
1645,Mercedes-Benz,2018,A200,Hatchback,2018 Mercedes-Benz A200,USED,Automatic,1.3,Front,Premium,5.7,34442,White / -,"Liverpool, NSW",4,Hatchback,5,5,51950
1646,Nissan,2019,X-Trail,SUV,2019 Nissan X-Trail ST (2WD),USED,Automatic,2.5,Front,Unleaded,7.9,71029,White / -,"Smithfield, NSW",4,SUV,4,5,21800
1647,Mitsubishi,2020,Outlander,SUV,2020 Mitsubishi Outlander ES 7 Seat (2WD),USED,Automatic,2.4,Front,Unleaded,7.2,49659,Silver / -,"Bibra Lake, WA",4,SUV,4,7,29975
1648,Kia,2018,Carnival,Wagon,2018 Kia Carnival SLI,USED,Automatic,2.2,Front,Diesel,7.7,71001,Grey / Grey,"Ryde, NSW",4,Wagon,4,8,42990
1649,Holden,2016,Cruze,Hatchback,2016 Holden Cruze Z-Series,USED,Automatic,1.8,Front,Unleaded,7.4,91684,Black / Black,"Granville, NSW",4,Hatchback,5,5,13990
1650,Mazda,2023,CX-5,Rockdale Mazda New,2023 Mazda CX-5 Maxx Sport (awd),NEW,Automatic,2.5,AWD,Unleaded,7.5,7,White / Black Cloth,"Arncliffe, NSW",4,SUV,4,5,47188
1651,Holden,2012,Captiva,SUV,2012 Holden Captiva 7 SX (fwd),USED,Automatic,2.4,Front,Unleaded,9.1,121484,White / -,"Osborne Park, WA",4,SUV,4,7,13990
1652,Mitsubishi,2007,Pajero,SUV,2007 Mitsubishi Pajero VR-X LWB (4X4),USED,Automatic,3.2,4WD,Diesel,10.5,268163,- / -,"Underwood, QLD",4,SUV,4,7,14990
1653,MG,2022,HS,Alto North Shore MG,2022 MG HS Essence,NEW,Automatic,1.5,Front,Unleaded,7.3,8,White / Knight Black,"Artarmon, NSW",4,SUV,4,5,39990
1654,Mercedes-Benz,2014,CLA200,Sedan,2014 Mercedes-Benz CLA200,USED,Automatic,1.6,Front,Premium,5.7,67796,Black / Black,"Jamisontown, NSW",4,Sedan,4,5,31990
1655,Hyundai,2012,Veloster,Hatchback,2012 Hyundai Veloster SR Turbo,USED,Manual,1.6,Front,Unleaded,6.4,125055,Grey / -,"Minchinbury, NSW",4,Hatchback,3,4,18990
1656,Toyota,2023,Hilux,Ute / Tray,2023 Toyota Hilux Workmate HI-Rider (4X2),USED,Manual,2.4,Front,Diesel,7.7,21,White / Black,"Pennant Hills, NSW",4,Ute / Tray,2,2,42777
1657,Toyota,2022,RAV4,SUV,2022 Toyota RAV4 XSE (2WD) Hybrid,USED,Automatic,2.5,Front,Hybrid,4.7,52640,Silver / -,"Bentley, WA",4,SUV,5,5,56988
1658,Toyota,2015,RAV4,SUV,2015 Toyota RAV4 Cruiser (4X4),USED,Automatic,2.5,AWD,Unleaded,8.5,128739,White / -,"Mosman, NSW",4,SUV,4,5,28990
1659,Toyota,2009,Landcruiser,Ute / Tray,2009 Toyota Landcruiser GX (4X4),USED,Manual,4.5,4WD,Diesel,11.5,218999,- / -,"Roselands, NSW",8,Ute / Tray,2,3,58900
1660,Toyota,2018,Hilux,Ute / Tray,2018 Toyota Hilux Workmate,USED,Manual,2.4,Rear,Diesel,7.7,70401,White / -,"Mandurah, WA",4,Ute / Tray,2,2,35990
1661,Lexus,2018,LX570,SUV,2018 Lexus LX570,USED,Automatic,5.7,4WD,Premium,14.4,94273,Grey / Black,"Waterloo, NSW",8,SUV,4,8,105900
1662,Subaru,2007,Forester,SUV,2007 Subaru Forester XT Luxury,USED,Automatic,2.5,AWD,Premium,11.1,226288,Gold / -,"Essendon, VIC",4,SUV,4,5,11990
1663,Toyota,2018,Hilux,Ute / Tray,2018 Toyota Hilux Workmate,USED,Automatic,2.7,Rear,Unleaded,10.9,116411,White / -,"Granville, NSW",4,Ute / Tray,2,2,23999
1664,Toyota,2017,Hilux,Ute / Tray,2017 Toyota Hilux SR (4X4),USED,Manual,2.8,4WD,Diesel,8.1,208093,White / -,"Bibra Lake, WA",4,Ute / Tray,2,2,33975
1665,Holden,2006,Barina,Sedan,2006 Holden Barina,USED,Automatic,1.6,Front,Unleaded,7.7,126715,Blue / -,"Lidcombe, NSW",4,Sedan,4,5,7990
1666,Nissan,2008,X-Trail,SUV,2008 Nissan X-Trail ST-L (4X4),USED,Automatic,2.5,4WD,Unleaded,9.3,286000,White / -,"Granville, NSW",4,SUV,4,5,8995
1667,Honda,2019,HR-V,SUV,2019 Honda HR-V VTI-S,USED,Automatic,1.8,Front,Unleaded,6.9,9491,Blue / -,"Alexandria, NSW",4,SUV,4,5,29990
1668,Mitsubishi,2010,Challenger,SUV,2010 Mitsubishi Challenger XLS (5 Seat) (4X4),USED,Automatic,2.5,4WD,Diesel,9.8,280012,Gold / -,"Five Dock, NSW",4,SUV,4,5,12999
1669,Toyota,2017,Camry,Sedan,2017 Toyota Camry Altise Hybrid,USED,Automatic,2.5,Front,Hybrid,5.2,73987,White / -,"Alexandria, NSW",4,Sedan,4,5,29990
1670,Toyota,2007,Yaris,Hatchback,2007 Toyota Yaris YRS,USED,Automatic,1.5,Front,Unleaded,6.7,71800,Blue / -,"Mount Lawley, WA",4,Hatchback,3,5,9900
1671,Nissan,2020,X-Trail,SUV,2020 Nissan X-Trail ST (4X4),USED,Automatic,2.5,4WD,Unleaded,8.3,51216,White / -,"Alexandria, NSW",4,SUV,4,5,28990
1672,MG,2022,HS,Alto North Shore MG,2022 MG HS Vibe,NEW,Automatic,1.5,Front,Unleaded,7.3,11,Blue / Knight Black,"Artarmon, NSW",4,SUV,4,5,32990
1673,Toyota,2018,Hilux,Ute / Tray,2018 Toyota Hilux SR HI-Rider,USED,Automatic,2.8,Rear,Diesel,7.3,106695,Grey / Grey,"Rydalmere, NSW",4,Ute / Tray,2,4,34950
1674,Nissan,2020,Navara,Ute / Tray,2020 Nissan Navara SL (4X4),USED,Automatic,2.3,4WD,Diesel,7.1,107900,White / -,"Liverpool, NSW",4,Ute / Tray,4,5,38779
1675,Ford,2022,Ranger,Ute / Tray,2022 Ford Ranger Wildtrak 3.2 (4X4),USED,Automatic,3.2,4WD,Diesel,8.9,13614,White / Black,"Myaree, WA",5,Ute / Tray,4,5,64990
1676,Jeep,2018,Wrangler,SUV,2018 Jeep Wrangler Unlimited Sport (4X4),USED,Automatic,3.6,4WD,Unleaded,11.7,27510,White / Black,"Padstow, NSW",6,SUV,4,5,51990
1677,Hyundai,2012,Elantra,Sedan,2012 Hyundai Elantra Active,USED,Automatic,1.8,Front,Unleaded,7.1,144330,Black / Grey,"Croydon, NSW",4,Sedan,4,5,12990
1678,Audi,2023,Q3,Audi Alto Artarmon New Cars,2023 Audi Q3 35 Tfsi,DEMO,Automatic,1.4,Front,Premium,7.2,2088,Black / Black,"Artarmon, NSW",4,SUV,4,5,62788
1679,Mercedes-Benz,2014,B200,Hatchback,2014 Mercedes-Benz B200 CDI,USED,Automatic,1.8,Front,Diesel,5.6,34465,Silver / Black,"Brookvale, NSW",4,Hatchback,5,5,22999
1680,Mercedes-Benz,2022,CLA,Sedan,2022 Mercedes-Benz CLA 200,USED,Automatic,1.3,Front,Premium,5.7,23548,White / Black,"Osborne Park, WA",4,Sedan,4,5,68900
1681,Jeep,2014,Wrangler,SUV,2014 Jeep Wrangler Unlimited Sport (4X4),USED,Automatic,3.6,4WD,Unleaded,11.7,40868,Orange / Grey,"Padstow, NSW",6,SUV,4,5,44990
1682,Mazda,2023,CX-9,Rockdale Mazda New,2023 Mazda CX-9 Touring (awd),NEW,Automatic,2.5,AWD,Unleaded,8.8,7,White / Black Leather,"Arncliffe, NSW",4,SUV,4,7,63988
1683,Toyota,2019,Corolla,Hatchback,2019 Toyota Corolla SX (hybrid),USED,Automatic,1.8,Front,Hybrid,4.2,46781,Black / -,"Alexandria, NSW",4,Hatchback,5,5,31990
1684,Holden,2017,Colorado,Ute / Tray,2017 Holden Colorado LS (4X4),USED,Manual,2.8,4WD,Diesel,7.9,101562,White / -,"Bibra Lake, WA",4,Ute / Tray,4,5,32975
1685,BMW,2013,M5,Sedan,2013 BMW M5,USED,Automatic,4.4,Rear,Premium,9.9,149911,Black / -,"Granville, NSW",8,Sedan,4,5,63999
1686,Toyota,2022,Hilux,Ute / Tray,2022 Toyota Hilux SR (4X4),USED,Automatic,2.8,4WD,Diesel,7.9,36302,White / -,"Bentley, WA",4,Ute / Tray,4,5,69988
1687,Hyundai,2012,I30,Hatchback,2012 Hyundai I30 Active,USED,Automatic,1.8,Front,Unleaded,6.9,122348,Black / -,"Minchinbury, NSW",4,Hatchback,5,5,15990
1688,Toyota,2016,Hilux,Ute / Tray,2016 Toyota Hilux SR HI-Rider,USED,Manual,2.8,Rear,Diesel,7.3,135332,White / Black,"Welshpool, WA",4,Ute / Tray,4,5,29880
1689,Skoda,2023,Scala,Alto Skoda Artarmon New Cars,2023 Skoda Scala Signature 110TSI,DEMO,Automatic,1.5,Front,Premium,5.5,1500,White / Black Leather/Suede,"Artarmon, NSW",4,Hatchback,5,5,39990
1690,Holden,2015,Captiva,SUV,2015 Holden Captiva 5 LT (fwd),USED,Automatic,2.4,Front,Unleaded,8.8,59584,Red / Grey,"Blacktown, NSW",4,SUV,4,5,14999
